X0,X3,X5,X9,X4,X7,X1,X8,X6,X2
1,0,0,0,0,0,1,1,1,1
1,0,1,1,0,0,1,1,0,0
1,0,1,0,1,1,1,0,1,0
1,1,1,0,1,0,1,1,1,1
1,0,1,0,1,0,0,0,0,0
1,0,0,1,0,0,1,1,1,1
0,1,0,1,1,0,1,1,1,1
1,1,0,1,0,0,0,0,1,1
1,1,1,0,1,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,1,0,1,1
0,0,1,1,0,0,1,1,1,1
1,0,1,1,0,0,1,1,1,1
1,1,1,1,1,0,1,0,1,1
1,1,1,0,1,1,1,0,0,1
1,0,0,1,0,0,1,0,0,0
1,1,1,0,1,1,0,1,1,1
1,0,1,0,1,0,1,0,1,1
1,0,1,0,1,0,1,0,1,0
1,1,1,0,1,0,1,0,1,1
0,1,0,1,1,0,1,1,1,0
1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,1,1,1,0
1,0,1,0,0,0,1,1,1,1
1,1,1,0,1,0,0,0,1,1
1,0,0,1,0,0,1,1,1,1
1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,1,1
1,0,0,1,0,0,0,0,0,1
0,1,0,1,1,0,1,1,1,0
1,0,1,1,0,0,0,1,0,0
1,0,1,0,1,0,1,1,1,1
1,1,1,1,1,1,0,1,1,0
1,0,0,0,0,0,1,1,1,1
1,0,1,0,1,1,0,1,1,0
0,1,1,0,1,0,1,0,1,1
0,0,1,1,0,0,1,0,0,0
1,1,1,0,1,0,1,1,0,1
1,0,0,1,0,1,0,0,1,0
1,0,1,1,0,0,1,0,0,1
0,1,1,1,1,0,0,0,1,1
1,0,1,0,1,0,1,1,0,1
1,1,1,0,1,1,0,1,1,0
0,0,1,1,1,0,1,0,0,1
0,1,1,1,1,0,1,0,0,1
1,0,0,0,0,1,0,1,1,1
1,1,0,1,0,0,1,0,0,0
1,0,1,1,0,0,1,0,0,0
0,0,1,1,0,0,1,0,0,1
1,1,1,0,1,0,1,1,0,0
1,0,1,1,0,0,1,1,1,1
1,1,1,0,1,1,1,1,0,0
1,1,1,0,1,0,1,0,1,0
1,0,0,1,0,0,1,0,1,1
1,0,0,1,0,1,0,1,1,1
1,1,1,0,1,0,1,0,1,1
0,1,0,1,1,1,1,0,0,1
1,1,1,0,1,1,0,0,0,0
1,1,1,0,1,1,0,0,1,1
1,0,1,0,0,0,0,0,1,1
0,0,0,0,0,1,1,1,0,0
0,0,1,1,0,0,1,1,1,1
0,0,1,1,0,0,1,0,1,1
0,1,0,1,1,1,0,1,0,1
1,1,0,1,0,0,1,1,1,1
0,0,1,1,0,0,0,1,1,1
1,1,1,0,1,0,1,1,0,1
1,1,1,0,1,1,0,1,0,1
1,0,0,0,0,1,0,1,1,1
0,0,1,1,0,0,1,1,1,1
0,0,1,1,0,0,1,1,1,0
0,1,0,1,1,0,1,0,1,1
1,0,1,0,0,0,1,1,1,0
1,0,0,0,0,0,1,1,1,1
1,0,0,0,0,0,0,1,1,1
1,1,1,0,1,1,0,1,1,0
1,1,1,0,1,0,1,0,1,0
1,0,0,1,0,0,1,1,1,1
1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,1,0,0,1,1
0,1,0,0,1,0,1,1,1,1
1,0,1,0,1,0,0,0,0,0
1,0,1,0,1,0,1,1,1,1
1,0,1,0,1,0,1,0,0,1
0,0,1,1,0,0,1,1,1,1
1,0,0,1,0,0,0,1,1,1
1,0,0,1,0,0,0,1,1,0
0,0,1,0,0,0,1,0,1,1
1,0,1,0,0,0,0,1,1,1
0,1,0,1,1,0,1,0,0,0
0,1,0,1,1,0,1,1,1,1
1,1,0,1,0,0,1,1,1,1
1,1,1,0,1,0,0,0,0,1
1,0,1,1,0,0,1,0,0,1
1,1,1,0,1,0,1,0,1,1
1,1,0,1,1,1,0,0,0,0
1,1,1,0,1,0,1,0,1,1
1,1,1,0,1,0,1,0,1,0
1,0,1,0,0,0,0,0,1,0
1,1,1,0,1,0,0,0,1,0
0,0,1,1,0,1,0,0,1,0
1,1,0,0,1,1,0,0,1,1
0,1,1,0,1,0,1,1,1,1
1,0,1,0,1,0,1,1,1,1
1,0,1,1,0,1,1,0,0,1
1,0,0,1,0,1,0,0,1,1
1,0,1,0,1,1,1,0,0,0
1,0,1,1,0,1,0,0,1,0
1,0,0,0,0,0,0,1,1,1
0,1,0,1,1,0,1,0,0,0
1,0,0,1,0,1,0,1,1,1
1,0,0,1,0,0,0,0,0,0
1,0,0,1,0,1,0,0,0,1
1,1,1,0,1,0,1,1,1,1
1,1,1,0,1,0,1,0,1,0
1,0,1,0,0,1,1,0,1,1
1,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,0,1,0,0
1,1,1,0,1,0,0,0,0,0
1,1,1,0,1,0,1,1,1,1
1,1,0,0,0,1,0,0,0,1
1,1,1,0,1,1,0,0,0,1
0,0,1,0,1,0,1,1,1,0
1,0,1,1,1,0,1,1,1,1
1,1,1,0,1,0,0,1,0,1
0,0,1,1,0,1,1,0,1,0
1,1,1,0,1,1,1,1,1,0
0,1,0,1,1,0,1,0,0,0
1,1,1,0,1,0,1,0,0,1
1,0,1,0,1,0,0,0,1,0
1,0,1,1,1,1,0,0,1,1
1,0,0,0,0,0,1,0,1,1
1,0,1,1,0,1,0,0,1,1
1,0,1,0,1,1,0,0,1,1
0,0,0,0,0,0,1,1,0,0
1,0,1,0,1,0,0,0,1,0
1,0,1,0,0,0,1,0,0,0
1,0,0,0,0,1,0,1,0,0
1,1,1,0,1,0,1,0,1,1
0,1,0,1,1,0,1,1,1,1
1,1,1,0,1,0,0,0,1,1
1,1,1,0,0,0,1,0,1,1
1,0,0,1,0,1,0,1,1,1
1,0,1,0,1,1,0,0,1,1
1,1,1,0,1,0,1,0,1,1
0,1,1,1,0,0,1,0,1,1
0,0,0,1,1,0,1,1,1,1
0,0,1,0,0,0,1,1,0,1
1,0,0,0,0,1,0,1,1,1
1,1,1,1,0,1,0,0,0,1
1,1,1,0,1,0,1,0,0,1
0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,1,0
1,0,1,0,1,0,0,0,1,1
1,1,1,0,1,0,1,1,1,1
1,1,1,0,1,0,0,0,1,0
0,1,1,1,1,0,1,1,1,1
0,0,1,0,0,0,1,0,1,0
1,0,1,1,0,0,0,0,0,1
1,1,1,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0
1,0,0,1,0,0,0,1,1,1
0,1,0,1,1,0,1,0,0,1
1,1,1,0,1,1,0,0,1,0
1,1,1,0,1,0,1,0,1,1
1,1,1,0,1,0,1,0,1,0
1,1,1,0,1,0,0,0,1,1
0,1,0,1,1,1,0,1,1,1
1,1,1,0,1,0,0,0,1,1
1,0,1,0,0,0,0,1,1,1
0,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,1,1,1,1
1,0,1,1,0,0,0,0,1,1
1,0,1,0,1,0,1,1,0,1
1,1,1,0,1,1,0,1,1,1
1,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,1
0,0,1,1,0,0,1,0,1,0
1,1,1,0,1,1,0,0,1,1
1,1,1,0,1,0,1,1,1,1
0,1,0,1,1,0,1,0,1,1
1,1,1,0,1,0,0,0,1,1
1,1,1,1,1,0,1,1,1,1
1,0,1,0,1,0,1,1,1,1
0,1,1,0,0,0,1,1,1,1
1,1,1,0,1,0,1,0,1,1
1,0,1,1,0,0,1,1,1,1
1,1,1,0,1,0,1,0,1,0
1,0,0,0,0,0,0,1,1,1
1,1,1,0,1,0,1,1,0,1
0,0,0,0,1,0,0,1,1,1
1,1,1,0,1,0,0,1,1,1
0,0,0,0,0,0,1,1,1,1
1,0,0,1,0,0,0,0,0,0
0,1,0,0,1,0,1,0,1,1
1,0,0,1,0,1,1,1,0,0
0,0,1,1,1,0,1,0,1,1
1,0,0,1,0,0,1,1,1,1
1,0,1,0,0,0,0,1,1,1
0,1,0,0,1,1,0,1,1,0
1,0,0,1,0,0,1,1,1,1
0,0,1,1,0,0,1,0,1,1
1,1,1,0,1,1,0,1,1,1
1,1,1,0,1,1,0,0,0,1
1,0,1,0,1,0,0,0,1,1
1,1,0,1,1,0,0,0,0,1
1,1,1,0,1,0,0,0,1,1
1,0,1,1,0,0,0,1,1,0
1,0,0,1,0,0,1,1,1,1
1,1,1,0,1,0,0,1,1,1
1,0,0,1,0,0,1,1,1,1
1,0,1,0,0,0,1,1,1,1
1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0,1,1,0
1,1,1,0,1,0,1,1,1,1
1,1,1,0,1,0,1,0,1,1
1,0,0,1,0,0,1,1,1,1
0,0,0,1,0,1,1,0,0,0
1,1,1,0,1,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0
0,1,1,0,0,1,1,1,1,0
0,1,0,0,1,0,1,0,0,0
1,1,1,0,1,0,1,1,0,1
1,1,1,1,1,0,0,0,1,0
0,1,1,0,1,0,1,0,1,1
1,0,0,1,0,1,0,1,1,1
1,0,1,1,0,0,1,0,1,1
1,0,0,1,0,0,0,0,0,0
1,1,1,0,1,0,0,1,1,1
1,0,1,0,1,0,0,1,0,0
1,1,1,0,1,0,1,0,1,0
1,1,1,0,1,0,1,1,1,1
1,1,1,0,1,1,0,1,1,1
0,1,1,0,0,0,1,1,0,1
0,0,1,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1
1,0,0,1,0,0,1,1,1,1
1,1,1,0,1,0,1,1,1,1
1,0,1,0,0,0,1,0,1,1
1,1,0,1,1,0,1,1,1,1
1,0,1,0,1,1,1,1,1,0
1,0,0,0,0,0,1,1,1,1
1,0,0,0,0,0,0,1,1,1
0,0,1,1,0,1,1,0,0,0
1,1,1,0,1,0,0,1,0,1
1,0,1,1,1,1,0,0,1,1
0,1,1,0,0,0,0,1,0,0
1,0,0,0,0,0,1,1,1,1
0,0,1,1,1,1,1,0,0,1
1,1,1,0,1,0,0,0,1,0
1,0,1,0,1,0,0,1,1,1
1,1,1,0,1,0,0,0,1,0
0,0,1,0,0,1,1,0,1,0
1,0,0,1,0,0,1,0,1,1
1,0,1,1,0,0,1,0,0,1
1,0,1,0,1,1,1,0,1,0
1,0,1,1,0,0,0,0,1,1
1,0,1,0,1,0,1,0,1,1
0,0,1,1,0,0,1,0,0,1
1,0,0,1,0,0,1,0,0,0
0,1,0,1,1,1,1,0,1,1
1,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,1,1,0
1,1,1,0,1,0,1,0,1,1
0,0,1,1,0,1,0,0,1,0
1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,0,0,0,1
1,1,1,0,1,0,0,0,0,1
1,0,0,1,0,0,1,1,1,1
0,0,1,0,0,0,1,1,1,1
1,0,1,0,1,0,0,1,1,0
1,0,0,1,0,1,0,1,0,0
1,0,1,0,1,0,0,1,1,1
1,0,0,1,0,0,1,0,0,1
1,0,0,1,0,0,1,1,1,1
1,0,1,0,0,1,0,0,1,0
1,1,1,0,1,0,1,0,1,1
1,0,0,0,0,0,0,0,1,1
1,1,1,0,1,0,1,1,1,1
1,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,1,1,1
1,0,0,0,0,0,1,1,1,1
1,0,0,1,0,1,0,0,1,1
0,1,0,0,1,0,1,0,0,0
1,0,1,0,0,0,1,0,1,1
1,1,1,0,1,0,0,1,1,1
0,0,0,1,1,0,0,1,1,1
0,1,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1,1,1
1,1,1,0,1,0,1,1,1,1
0,1,0,1,1,1,0,0,0,0
1,0,0,1,0,0,1,0,0,0
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,0,1,1,1,1
0,1,0,0,1,0,1,1,1,1
0,0,1,0,0,0,0,1,1,1
0,0,0,0,0,1,1,0,1,0
1,0,0,0,0,0,0,1,1,1
1,1,1,0,1,1,0,1,1,1
1,1,0,1,0,0,1,0,0,1
1,1,1,0,1,0,1,1,1,0
1,1,1,0,1,0,1,1,1,1
1,1,0,1,0,0,0,0,1,0
1,1,1,0,1,0,1,0,1,1
1,1,1,1,1,0,1,0,1,1
0,1,0,0,1,0,1,0,1,1
1,1,1,0,1,1,0,1,1,1
0,0,1,1,1,0,1,0,0,1
0,1,0,0,1,0,1,1,1,1
1,0,0,0,0,0,1,1,0,0
1,1,1,0,1,0,1,1,1,1
0,0,0,0,0,0,1,0,0,1
1,0,0,1,0,1,0,1,0,0
0,0,1,1,0,0,1,1,1,1
0,0,1,0,0,0,1,1,1,1
0,0,1,1,0,0,1,0,1,0
1,0,0,1,0,1,0,1,1,1
1,0,1,0,1,0,0,0,1,1
0,0,1,1,0,0,1,0,1,1
0,1,1,1,0,0,1,1,1,1
1,0,1,0,0,0,1,1,1,1
0,0,1,1,0,1,1,0,1,0
0,0,1,0,0,0,0,0,1,1
1,0,0,0,0,0,1,1,1,1
1,1,0,1,1,0,1,0,1,1
1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,1
1,0,0,1,0,0,1,1,1,1
0,0,1,0,0,0,1,0,1,1
0,1,0,0,1,0,1,0,0,0
1,0,1,1,0,1,1,1,0,1
0,0,1,1,0,0,0,1,0,0
1,0,0,1,0,0,0,1,1,1
0,0,1,1,0,0,1,1,1,0
1,0,0,1,0,0,0,1,0,1
0,0,1,0,1,0,1,0,1,1
0,1,0,0,1,1,0,1,1,1
0,1,1,1,1,0,1,0,1,0
0,1,1,0,1,0,1,1,0,1
0,0,1,0,1,0,0,0,1,0
0,1,0,1,1,0,0,0,1,1
1,1,1,0,1,1,0,0,1,1
1,0,0,0,0,1,0,0,1,1
1,0,1,1,0,0,1,1,1,1
1,0,0,1,0,0,1,1,1,1
0,0,1,1,0,0,1,0,1,1
0,0,1,1,0,1,1,1,0,1
1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,1,0,1,0
1,1,1,0,1,0,1,1,0,1
1,0,1,0,1,0,0,0,0,0
1,1,1,0,1,1,1,1,1,0
1,1,1,0,1,0,1,0,1,1
1,1,1,0,1,0,1,1,0,0
1,1,1,0,1,1,0,1,1,0
1,0,1,0,1,0,0,1,1,1
0,1,0,0,1,0,1,0,1,1
1,1,1,0,1,1,0,1,1,0
1,1,1,0,1,1,0,1,1,0
1,0,1,1,0,0,1,1,1,1
1,1,1,0,1,0,1,1,1,1
1,1,0,1,1,0,1,0,1,1
1,1,0,1,1,0,0,1,1,1
1,1,1,0,1,0,1,0,1,1
0,0,0,0,0,0,1,1,1,1
1,1,0,1,1,1,0,1,1,1
1,0,0,1,0,1,0,1,0,0
1,0,1,0,1,0,0,0,1,1
1,1,1,0,1,0,1,0,1,1
1,0,0,0,0,1,0,1,0,0
1,1,0,0,1,0,1,0,0,1
1,1,1,0,1,1,1,1,0,0
0,0,1,0,0,0,1,1,0,1
0,1,1,1,1,0,1,1,1,1
1,1,1,0,1,1,0,0,1,1
1,0,1,0,1,0,1,0,1,1
0,1,0,1,1,0,1,0,0,0
1,0,1,1,0,0,1,0,1,1
1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,1
1,1,1,0,1,0,1,1,1,1
1,1,1,0,1,1,0,1,1,0
1,1,1,0,1,0,0,0,1,0
1,0,1,0,0,0,0,0,0,0
1,1,0,0,1,0,1,1,1,1
1,1,1,0,1,0,0,1,1,0
0,1,0,0,1,0,1,1,1,1
1,0,1,0,1,0,0,1,1,1
1,1,1,0,1,0,1,0,0,0
1,0,1,0,0,1,0,1,0,0
1,1,1,0,1,0,1,1,0,0
1,0,1,0,1,0,0,0,1,0
1,1,1,0,1,0,1,1,1,1
0,0,0,0,0,0,1,1,1,1
1,0,1,0,1,0,1,1,1,1
0,0,0,0,0,0,0,1,0,0
1,1,1,0,1,0,1,1,0,0
1,0,1,1,0,0,0,0,1,1
1,0,0,1,0,0,1,1,1,1
1,0,1,1,0,0,0,0,1,0
0,0,0,1,0,1,1,1,0,1
1,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,1,1,1,1
0,1,0,0,1,0,0,1,1,1
1,1,1,0,1,1,0,0,1,1
1,1,1,0,1,0,0,1,1,1
1,0,0,1,0,0,1,1,1,0
0,0,0,0,1,0,1,0,0,0
1,1,1,0,1,0,1,0,1,1
0,0,1,0,1,0,1,1,1,1
1,1,1,0,1,1,0,0,0,0
0,0,1,1,0,0,1,1,1,1
1,0,1,0,1,0,1,0,1,0
1,1,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,1,1,1
1,1,1,0,1,0,1,0,1,1
0,0,1,1,0,0,1,0,0,1
1,1,0,1,1,0,0,0,1,1
1,1,1,0,1,0,1,0,1,1
0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,1,0,0,1,0
1,1,1,0,1,0,0,0,1,0
1,1,1,0,1,0,1,0,1,0
1,0,1,0,1,0,1,0,1,1
0,0,0,0,0,1,0,0,1,1
1,1,1,1,0,1,0,0,1,1
1,1,1,0,1,0,1,1,1,1
0,0,1,1,0,0,1,1,1,0
1,1,1,1,1,0,0,1,0,0
1,1,1,0,1,0,1,1,1,1
1,1,1,0,1,0,0,1,1,1
0,0,1,1,0,0,1,0,0,0
0,1,0,1,1,0,1,1,1,1
0,0,0,1,1,0,1,1,1,1
1,0,1,0,1,0,0,0,1,0
1,0,0,0,0,0,0,1,1,1
1,0,0,0,0,1,0,1,1,1
1,1,1,0,1,1,0,1,1,0
1,1,1,0,1,0,1,1,1,1
1,0,0,0,0,1,0,1,1,1
1,1,1,0,1,1,1,1,1,1
1,0,0,1,0,1,0,0,1,1
0,1,1,0,1,0,1,1,0,1
0,1,0,1,1,1,1,0,0,0
0,0,0,1,1,0,0,0,1,1
1,1,1,0,1,0,0,1,1,1
1,0,0,1,0,0,1,1,1,1
1,1,1,0,1,0,0,0,1,0
1,0,1,0,1,0,1,1,1,0
1,0,0,1,0,0,1,1,1,1
1,0,1,1,0,1,0,0,0,1
1,1,1,0,1,1,0,1,1,1
1,1,1,0,0,1,1,1,1,0
1,1,1,0,1,0,0,1,1,1
1,0,0,0,0,0,1,1,1,1
0,0,0,1,1,0,1,1,1,1
0,0,1,0,0,0,1,1,1,1
1,0,0,1,0,0,0,0,0,0
0,1,0,1,1,0,1,0,1,1
1,1,1,0,1,0,1,0,1,0
0,0,1,1,0,0,1,0,1,1
1,0,1,0,1,1,0,0,1,0
0,0,0,1,1,0,1,0,0,0
0,1,0,0,1,0,1,1,1,1
1,0,0,1,0,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0
1,1,1,0,1,1,1,0,0,1
1,0,1,1,0,1,0,0,1,1
1,1,1,0,1,0,1,0,0,1
1,0,1,1,1,0,1,1,1,0
1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,1,1,1,1
1,1,1,0,1,0,1,0,1,1
1,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,1,0,1,1
0,0,1,1,0,0,1,1,1,1
1,1,1,0,1,0,0,1,1,1
0,0,1,1,1,0,1,1,1,1
0,0,0,1,1,0,1,1,1,1
1,0,0,1,0,0,1,1,1,1
1,0,1,0,0,0,1,0,0,1
1,1,1,0,1,1,0,1,0,0
1,0,0,1,0,0,1,1,1,1
0,0,1,1,0,0,1,1,1,1
1,1,1,0,1,0,0,0,1,1
1,0,1,0,0,1,0,0,0,1
1,0,0,0,0,1,1,1,1,1
1,0,1,0,0,1,0,1,1,0
1,0,0,1,0,0,1,1,1,1
1,1,1,0,1,0,1,1,1,1
1,0,0,0,0,0,0,1,1,1
1,1,1,0,1,0,1,1,1,1
1,0,1,0,1,0,1,1,0,1
1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,1,1,0,0
0,1,1,1,0,0,1,1,0,1
1,1,1,0,1,0,1,1,1,1
1,0,0,0,0,0,1,1,1,1
1,1,1,0,1,0,1,1,1,1
1,0,1,0,1,0,1,1,1,0
1,1,1,0,1,1,0,1,1,0
0,0,1,0,0,0,1,0,1,1
1,1,1,0,1,0,1,0,1,1
1,1,1,0,1,0,0,1,1,1
0,0,1,1,0,0,1,0,1,0
0,0,0,0,0,1,0,0,0,1
1,0,0,1,0,0,1,1,1,1
1,0,1,1,0,1,0,0,1,0
0,0,1,1,0,0,1,1,1,1
1,1,1,0,1,0,0,0,1,1
1,0,0,1,0,0,1,0,0,0
1,1,1,1,1,0,1,1,1,1
1,0,0,0,0,1,0,1,0,0
1,0,1,0,1,1,0,0,1,1
1,0,0,1,0,0,0,0,0,0
1,1,1,0,1,0,1,0,1,1
1,0,1,0,1,0,1,0,1,1
1,0,0,0,0,0,1,1,1,1
1,1,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,0,1,1
1,1,1,0,1,0,1,1,1,1
0,0,1,1,0,0,0,1,1,1
0,0,1,0,0,0,1,1,1,0
1,0,0,1,1,0,0,1,1,1
1,0,1,1,0,1,0,0,1,0
0,1,1,0,0,0,1,0,1,0
1,1,1,0,1,0,0,0,1,0
0,0,0,1,1,1,0,1,0,0
0,0,1,0,0,0,1,1,1,1
0,1,0,1,1,0,1,1,1,1
0,0,1,0,0,0,1,0,0,1
0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,1,1,1,1
0,1,1,1,1,1,0,1,1,0
1,0,0,1,1,1,0,1,1,1
1,0,0,0,0,0,1,0,1,1
1,0,1,0,0,0,1,1,0,1
1,1,1,0,1,0,1,0,1,1
1,0,1,0,1,0,1,0,1,1
1,1,1,0,1,0,0,1,1,1
1,1,0,1,1,0,0,1,0,0
1,0,1,0,1,0,1,0,1,0
0,0,1,0,0,0,1,1,1,0
1,1,1,0,1,1,0,1,1,0
1,1,1,0,1,1,0,0,1,1
0,1,0,1,1,0,1,0,0,0
1,1,1,0,1,0,1,0,1,1
1,1,0,1,1,0,1,1,1,1
1,0,0,1,0,0,1,1,1,1
1,0,1,0,1,0,0,1,0,1
0,0,0,0,1,0,1,1,1,1
1,1,1,0,1,0,1,0,1,1
0,1,1,1,0,0,1,1,0,1
1,0,0,0,0,0,0,1,1,1
1,0,0,1,0,0,0,1,1,1
0,0,0,1,0,1,0,1,1,1
1,0,0,1,0,0,1,0,1,1
0,1,1,0,1,0,1,0,1,1
0,0,1,1,0,1,0,0,1,1
0,1,0,1,0,0,1,0,1,1
1,0,1,1,1,0,1,1,1,1
0,0,0,0,0,1,0,1,1,1
1,1,1,0,1,0,0,0,1,0
1,1,1,1,1,0,1,1,1,1
1,0,0,0,0,0,0,1,1,1
1,0,1,0,1,0,1,1,1,1
0,0,1,1,0,0,1,0,0,1
0,1,0,0,1,0,1,0,1,1
1,1,0,1,0,1,0,0,1,1
1,0,0,0,0,0,0,1,1,1
1,0,1,1,0,0,1,1,0,1
1,1,1,0,1,0,1,1,1,1
0,0,1,1,1,0,0,1,1,0
1,1,0,1,1,1,0,0,0,0
1,1,1,0,1,1,0,1,1,0
1,1,1,0,1,0,1,1,1,1
1,0,0,1,0,0,1,0,0,0
1,1,1,0,1,1,0,1,1,0
1,0,0,1,0,1,0,1,1,1
1,1,1,0,1,0,1,0,0,1
1,1,1,0,1,0,1,1,1,1
1,0,0,0,0,0,0,1,1,1
1,1,0,1,1,0,0,0,0,0
1,1,0,1,1,1,0,1,1,0
1,0,0,1,0,0,0,1,1,1
1,1,1,0,1,1,0,1,1,0
0,1,0,1,1,0,0,0,0,0
1,0,1,0,0,0,1,1,1,1
0,0,0,1,0,1,1,1,1,0
0,0,1,0,0,0,1,0,1,1
1,1,0,1,0,0,1,1,1,1
0,1,1,0,1,0,1,1,1,1
1,1,1,0,1,0,1,1,0,1
1,1,1,0,1,1,0,0,1,1
1,0,0,1,0,0,1,1,1,1
1,0,1,1,1,0,1,0,0,1
1,1,1,0,1,0,1,0,1,1
1,0,1,0,1,1,0,0,1,1
1,0,0,1,0,0,1,1,1,1
0,1,0,1,1,0,1,1,1,1
1,1,1,0,1,1,0,1,1,1
1,1,1,0,1,0,1,0,1,0
0,0,1,1,1,0,1,1,0,0
1,1,1,0,1,0,1,1,1,1
0,0,1,1,1,1,0,1,1,0
0,0,1,1,0,0,0,1,1,1
0,0,1,0,0,0,1,1,1,1
1,0,0,1,0,1,0,0,0,0
1,0,0,0,0,0,1,1,1,1
1,1,1,1,1,0,1,1,0,0
1,1,1,0,1,1,0,0,1,1
1,0,0,1,0,0,1,1,1,1
1,1,0,0,0,0,1,0,1,1
0,0,1,1,0,0,1,0,1,0
0,0,1,0,0,1,0,0,1,1
1,0,0,1,0,1,0,1,1,1
0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,1,1,1
1,1,1,0,1,0,0,0,1,1
1,1,1,0,1,0,0,1,1,1
1,1,1,0,1,0,0,1,1,0
1,1,1,0,1,1,0,0,1,0
1,0,0,0,0,0,1,0,1,1
1,0,0,0,0,0,1,1,1,1
0,0,0,1,1,0,1,1,1,1
1,1,1,0,1,0,1,1,1,1
1,0,1,0,1,1,0,0,1,0
1,0,1,1,0,0,0,0,1,0
1,1,1,0,1,1,0,0,0,0
1,0,0,0,0,0,1,1,1,1
1,1,1,0,1,1,0,1,1,1
1,0,0,1,0,0,0,1,1,1
1,0,0,1,0,0,1,1,1,1
1,0,0,1,0,0,1,1,1,1
1,1,1,0,1,0,0,1,1,1
1,1,1,0,1,0,1,0,1,1
1,1,1,0,1,0,0,1,1,1
1,1,1,0,1,1,0,0,1,1
0,0,1,1,1,0,1,0,0,1
1,0,0,0,0,0,1,0,1,1
1,0,0,0,0,0,1,1,1,1
1,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,1,0,1,1
0,0,1,0,0,0,1,1,1,1
0,0,0,0,1,0,0,1,0,0
1,1,1,0,1,0,1,0,1,1
1,0,0,1,0,0,0,1,1,1
0,0,0,0,0,0,1,1,1,1
0,1,1,1,1,0,1,1,1,1
1,1,1,0,1,1,0,0,0,0
1,1,1,0,1,0,0,1,1,1
0,1,1,1,0,0,1,0,1,1
1,1,1,1,1,0,0,0,1,1
1,1,0,1,1,0,1,1,1,1
0,0,1,1,0,0,1,1,1,1
0,1,0,0,1,0,1,1,1,1
1,1,1,0,1,1,0,1,1,0
1,0,1,0,1,1,0,0,1,1
1,0,1,0,0,1,0,1,0,0
0,0,0,0,0,0,1,1,1,1
1,1,1,1,1,1,0,0,1,1
0,0,0,1,1,0,1,1,1,1
1,1,1,0,1,1,0,1,1,0
0,1,0,0,1,0,0,1,1,1
1,0,1,1,0,0,1,1,1,1
1,1,0,1,1,1,0,0,1,1
0,1,0,0,1,0,1,1,1,1
1,0,1,0,1,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0
0,0,1,0,1,0,1,0,1,1
1,0,1,0,1,0,0,0,1,0
1,1,1,0,1,1,0,0,0,1
1,1,1,0,1,0,0,1,1,1
0,0,1,0,1,0,0,1,1,1
1,0,1,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,1,1,1
1,1,1,1,1,0,0,1,1,1
1,1,1,0,1,0,1,1,1,1
0,0,1,0,0,1,0,0,1,1
1,1,1,0,1,0,0,0,1,0
1,0,1,0,1,0,1,1,1,1
0,1,1,1,1,0,1,1,1,1
1,0,0,0,0,1,0,1,1,1
1,1,1,0,1,0,0,1,1,1
1,0,0,1,0,0,1,0,0,1
1,0,1,0,1,0,0,0,1,1
1,0,0,1,0,0,1,1,1,1
1,1,1,0,1,1,1,0,1,0
0,1,1,1,1,0,0,1,0,0
1,0,0,1,0,0,1,1,1,1
1,1,1,0,1,0,1,1,1,1
1,1,1,0,1,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0
1,0,0,1,0,0,1,1,0,0
1,0,0,1,0,0,1,0,0,0
