X7,X1,X6,X3,X4,X8,X9,X0,X2,X5
0,1,1,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,1,1
1,1,0,1,1,0,1,0,0,1
1,0,0,1,0,1,0,0,0,1
1,0,0,1,0,0,0,0,0,0
1,0,0,1,0,1,0,0,0,0
1,0,1,1,0,0,0,1,1,1
0,0,1,0,0,1,0,0,0,1
1,1,0,1,0,0,1,0,0,0
0,0,1,1,0,1,0,0,0,1
0,0,1,0,1,1,0,1,1,1
0,1,1,1,0,1,1,0,1,1
1,0,0,1,1,1,1,0,0,0
1,0,1,0,0,1,0,0,0,1
1,1,0,1,0,0,1,0,0,1
1,1,1,1,0,0,1,0,0,1
1,1,1,1,0,1,0,0,0,1
1,0,0,1,1,1,1,0,0,0
0,1,0,1,1,1,0,0,1,0
0,1,1,0,1,0,1,0,1,0
0,1,0,1,0,0,1,0,0,1
1,1,0,1,1,0,0,0,0,1
0,1,0,1,1,0,1,0,0,1
0,1,1,1,0,0,0,0,1,1
1,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,1,0,0,1
0,0,1,0,0,1,1,0,0,0
0,1,1,1,0,1,0,0,0,1
0,0,1,0,0,1,1,0,1,1
1,1,1,0,0,0,1,0,0,1
1,1,0,1,0,0,1,0,0,1
0,0,1,0,1,1,1,0,0,1
1,1,0,1,1,0,0,0,0,0
1,1,0,0,1,0,1,0,0,1
0,0,1,0,1,1,1,1,0,1
0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,1,0,0,0,1
0,0,0,1,0,0,1,0,0,1
0,1,1,0,0,0,0,0,1,0
0,0,1,1,1,1,0,1,1,1
0,1,0,1,1,0,1,0,1,1
0,1,1,0,1,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0
0,1,0,1,0,0,1,0,0,1
1,0,1,0,1,1,0,0,1,1
0,0,1,1,1,1,1,0,1,1
1,0,1,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,1,1
0,1,0,1,1,0,1,0,0,1
0,0,1,0,1,1,1,1,1,1
0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
1,0,1,0,1,0,1,1,1,1
1,1,0,1,0,0,1,0,0,1
1,1,1,1,1,0,0,0,0,1
1,0,0,1,0,1,0,0,1,0
1,0,1,0,1,1,0,1,1,1
0,0,1,0,1,0,1,0,0,1
1,0,0,1,0,0,1,0,0,1
1,0,1,1,0,1,0,0,0,0
0,1,0,0,1,1,0,0,1,0
0,0,1,1,0,1,1,1,1,1
1,1,0,0,1,0,1,0,0,1
1,0,1,0,1,1,1,0,0,1
0,1,0,0,1,0,0,0,0,1
0,0,1,1,0,1,1,1,1,1
0,1,0,1,0,1,0,0,1,0
1,1,0,0,0,0,0,0,1,1
1,1,0,1,0,1,0,0,1,0
1,1,0,1,0,0,1,0,1,0
1,0,0,0,1,0,0,0,0,0
0,0,1,1,0,1,1,1,1,1
0,0,0,0,1,1,1,1,0,1
1,1,1,1,0,1,0,0,0,1
0,1,0,0,0,1,0,0,1,1
0,0,1,1,0,1,0,0,0,1
1,0,1,1,1,1,0,0,1,1
1,1,0,1,0,1,1,0,1,1
0,0,1,0,1,0,0,0,0,0
0,0,1,0,1,1,0,1,1,1
1,1,1,0,1,1,1,0,1,1
0,1,0,0,1,0,0,0,1,0
1,0,1,1,1,0,0,0,1,1
0,1,1,0,0,1,1,0,0,0
1,0,1,0,1,0,1,1,1,1
1,1,0,0,1,0,1,0,0,1
0,0,0,1,1,0,1,0,0,1
0,1,0,1,0,0,1,0,0,1
0,1,0,1,1,1,1,0,0,1
1,1,1,1,0,0,1,0,1,0
1,1,0,1,0,0,1,0,0,1
1,0,1,0,1,0,1,1,0,1
1,0,1,0,0,0,1,0,0,0
0,1,0,1,0,0,1,0,0,1
0,0,1,0,0,1,0,0,1,1
1,0,1,1,1,0,0,0,0,0
1,1,1,0,1,0,0,0,0,1
1,1,0,1,1,0,1,0,0,1
1,1,1,0,0,0,1,0,0,1
1,1,0,1,0,0,1,0,0,1
0,0,0,0,1,0,0,0,1,0
0,1,1,0,1,1,1,0,0,0
1,0,1,1,0,0,1,0,1,1
0,0,1,1,0,1,0,1,0,1
1,1,1,0,1,0,0,0,1,0
1,1,0,1,0,0,1,0,0,1
0,0,0,0,1,0,1,1,1,0
0,0,0,1,0,1,0,0,0,0
0,1,0,1,1,1,1,0,0,1
0,1,1,0,0,1,0,0,1,1
0,1,1,1,0,1,0,0,0,1
0,1,0,1,1,0,1,0,0,1
0,1,0,1,0,0,1,0,0,1
0,1,1,1,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,1
1,0,0,0,1,0,0,1,1,0
0,1,1,1,0,1,0,0,0,1
0,0,0,0,1,0,0,0,1,0
1,0,1,0,1,0,1,1,1,0
0,1,1,0,0,1,0,0,0,1
0,1,1,0,0,0,0,0,1,0
1,0,1,1,0,1,0,0,0,1
0,1,1,0,1,0,0,0,0,0
0,0,0,1,1,1,0,1,1,0
0,0,1,1,0,1,0,0,0,1
1,0,1,1,0,1,0,0,0,1
0,0,1,1,0,1,0,1,1,1
0,0,1,1,0,0,1,0,0,1
0,1,0,1,1,0,1,0,0,1
1,1,0,1,0,0,1,0,0,1
0,0,0,0,1,1,1,0,0,1
0,1,1,1,1,1,0,0,0,1
1,1,1,0,1,0,1,0,0,1
1,1,1,1,1,0,1,0,1,1
1,1,1,0,1,1,1,0,0,1
1,0,0,1,1,1,1,0,0,0
1,0,1,1,0,0,0,1,1,1
1,1,0,1,0,0,1,0,0,1
1,1,1,1,0,1,0,0,0,1
0,1,0,0,1,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0
1,0,0,0,1,1,1,1,0,0
0,0,0,0,1,0,1,0,0,1
0,1,0,1,1,0,0,0,0,0
0,1,1,0,0,1,0,0,0,1
0,0,0,0,1,1,0,1,1,1
0,1,1,1,1,1,1,0,0,1
1,0,0,1,1,0,0,0,0,0
0,1,1,0,1,1,1,0,0,0
0,0,0,0,0,1,0,0,0,0
0,0,1,1,0,1,1,1,1,1
0,0,1,1,1,1,0,1,1,1
0,0,1,0,1,1,0,1,1,1
1,1,0,1,0,0,1,0,1,0
0,1,0,1,0,0,1,0,0,1
0,1,0,0,0,0,1,0,0,0
1,1,1,0,0,0,1,0,0,0
1,0,0,0,1,0,1,0,0,1
0,0,1,1,0,0,1,1,0,1
1,0,0,1,0,1,1,1,1,0
0,0,0,1,0,0,1,1,1,1
1,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,1,1,1,1
1,0,0,1,1,1,1,0,0,0
0,1,1,1,1,1,1,0,0,1
1,0,0,0,0,0,1,0,0,1
0,0,1,0,1,1,1,1,1,1
0,0,1,0,1,1,0,1,1,1
0,1,1,0,0,0,1,0,1,1
0,1,1,0,0,1,0,0,0,1
1,1,1,0,1,1,1,0,0,1
0,0,1,0,0,0,0,0,1,1
0,0,1,1,0,1,0,0,0,1
0,0,0,0,0,0,0,1,1,0
1,1,1,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,1
0,1,0,1,1,0,0,0,1,1
0,1,1,0,1,1,1,0,0,0
1,1,1,0,1,1,1,0,0,0
1,1,1,1,0,0,1,0,0,0
0,1,0,0,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1,1
0,1,1,0,0,1,0,0,0,1
0,0,1,1,0,0,1,1,0,1
1,1,1,1,0,1,0,0,0,1
1,1,1,1,1,1,1,0,1,1
0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,0,1
1,0,0,0,1,0,0,1,1,0
1,1,1,1,1,0,0,0,0,0
1,1,0,1,0,1,0,0,0,1
0,0,0,1,1,1,1,0,0,1
1,1,0,1,0,0,1,0,0,1
1,1,0,1,0,0,1,0,0,1
0,0,1,0,1,1,0,0,1,1
0,0,0,1,0,1,1,0,0,0
0,0,1,0,1,1,1,0,0,0
0,1,1,0,0,1,1,0,1,0
1,1,1,1,0,1,0,0,0,1
0,0,0,1,0,0,0,0,1,1
0,0,0,0,0,0,1,0,1,0
0,0,1,0,1,1,1,0,0,1
0,1,0,1,0,0,1,0,0,1
1,0,1,1,1,1,1,0,0,1
1,0,1,1,0,0,1,1,1,1
0,1,0,0,1,0,0,0,0,0
1,0,1,1,0,1,1,1,1,1
0,1,0,0,0,1,0,0,0,1
1,1,1,0,1,1,1,0,0,1
0,0,1,1,0,1,0,0,0,1
1,1,1,1,0,0,1,0,1,0
1,1,0,1,0,1,0,0,0,1
0,0,0,1,0,0,1,1,1,1
0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0,0,0
0,1,0,1,0,0,1,0,1,0
0,0,0,0,1,0,0,1,1,1
0,0,0,1,0,0,1,1,1,1
1,1,1,0,1,1,1,0,0,1
1,1,0,1,1,0,0,0,1,1
0,1,1,1,1,1,1,0,0,1
0,1,1,1,0,1,1,0,0,0
0,0,0,1,0,0,0,1,1,0
1,0,0,1,1,1,1,0,0,1
0,0,0,1,1,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,1,0,0,0,0
0,0,1,1,0,1,0,0,1,1
1,0,1,0,1,0,0,1,1,1
0,0,1,1,0,1,1,1,1,1
0,1,0,1,1,0,1,0,1,1
1,0,0,0,1,0,1,0,1,1
1,1,1,0,1,1,1,0,0,1
0,1,1,1,0,1,0,0,0,1
0,0,1,1,1,0,0,0,0,1
0,1,1,1,0,1,1,0,1,1
1,1,1,1,0,0,1,0,0,1
0,0,0,1,1,0,1,0,0,1
1,1,0,0,1,0,0,0,0,1
1,1,1,1,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0
0,0,1,0,1,1,0,1,1,1
1,0,0,1,1,1,1,0,0,0
0,1,1,1,0,1,0,0,0,1
1,1,0,1,0,0,1,0,1,1
1,1,0,0,0,0,1,0,1,1
1,1,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,0,0,1
0,1,0,0,0,0,1,0,1,0
0,1,1,0,1,1,1,0,0,0
0,0,0,0,1,0,0,1,1,0
1,1,1,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,1,0
0,1,1,1,1,1,0,0,1,0
0,0,1,0,1,1,0,1,1,1
1,0,0,0,0,0,1,0,0,1
1,1,0,0,1,0,1,0,0,1
0,0,1,1,0,1,0,0,0,1
0,1,0,1,1,0,1,0,0,1
1,1,1,0,0,0,1,0,1,0
0,1,0,0,0,1,0,0,0,1
0,0,0,0,1,1,0,1,1,1
0,0,1,1,1,1,0,1,1,1
0,0,0,0,1,1,0,0,1,1
1,1,0,1,0,0,1,0,0,1
1,1,1,0,0,1,1,0,1,1
0,0,1,1,0,1,0,1,0,1
1,1,1,0,0,0,1,0,0,0
1,0,1,1,0,1,0,0,0,1
1,0,0,1,0,1,0,1,0,0
0,0,0,1,1,0,0,0,0,0
0,1,0,0,0,1,0,0,0,1
0,0,1,0,1,1,1,0,0,1
0,0,0,0,0,0,1,0,0,1
0,1,1,0,1,1,0,0,0,0
0,1,1,1,0,1,1,0,1,1
1,0,1,1,1,0,1,0,1,1
1,1,0,1,0,1,0,0,0,1
1,1,0,1,0,0,1,0,0,1
1,1,0,0,1,0,0,0,1,0
1,0,0,1,0,1,1,1,0,0
0,0,1,0,0,1,0,0,0,1
1,1,1,0,0,1,1,0,1,0
0,0,1,1,1,1,0,1,1,1
1,0,0,1,0,1,0,0,0,1
0,1,1,0,1,0,0,0,0,0
0,0,1,1,1,1,0,1,1,1
1,1,1,1,0,1,0,0,0,1
1,0,0,0,1,0,1,0,0,1
0,0,0,0,1,0,1,0,0,0
1,1,0,0,0,0,1,0,0,1
0,1,0,0,1,1,1,0,1,1
1,1,1,1,1,1,1,0,1,1
0,1,1,0,1,1,1,0,0,0
0,1,0,0,0,1,0,0,0,1
1,1,0,1,1,0,1,0,0,1
1,0,1,1,0,1,0,0,0,1
0,0,0,1,1,0,1,0,0,1
0,1,1,1,1,1,0,0,1,0
0,0,1,0,0,1,0,0,0,0
1,1,1,0,0,0,0,0,1,1
0,1,1,1,0,1,0,0,1,0
1,0,0,0,1,0,0,1,1,0
1,0,0,1,1,0,0,0,0,0
1,0,1,0,1,0,1,1,1,1
0,0,0,0,1,0,1,0,1,0
1,1,0,1,0,0,1,0,1,0
1,0,1,0,0,0,1,0,1,1
1,0,1,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,1,1
1,0,1,0,1,1,0,1,1,1
1,1,0,1,0,1,0,0,1,0
0,0,0,0,1,1,1,1,1,1
0,0,1,1,1,1,0,1,1,1
1,0,0,1,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,1
0,0,0,0,1,1,0,1,1,1
1,0,0,1,1,1,1,0,0,0
1,1,0,1,1,1,1,0,0,1
1,0,0,0,1,0,1,1,1,0
0,1,0,1,0,0,1,0,0,1
0,0,1,1,0,1,0,1,0,1
0,1,0,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0,1,0
0,0,0,0,1,0,1,0,0,1
0,0,0,0,1,1,1,1,1,1
1,1,1,1,1,1,1,0,1,1
1,1,0,1,0,1,0,0,0,1
1,0,0,0,0,0,1,0,0,1
0,1,1,0,1,1,0,0,1,0
0,1,0,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,0,0
0,0,0,0,1,0,1,0,0,1
0,1,1,0,0,1,0,0,1,0
0,0,0,0,1,1,0,0,1,0
1,1,0,0,0,1,0,0,1,0
0,0,1,0,1,1,1,0,0,0
0,1,0,0,0,0,0,0,1,0
1,0,1,0,1,0,1,1,1,1
0,0,1,1,0,1,0,1,0,1
1,0,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,0,0
0,1,0,1,1,1,0,0,1,0
1,0,1,1,1,0,0,1,1,1
0,1,1,0,1,1,1,0,0,1
0,0,1,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1
0,0,0,1,0,0,0,1,1,1
0,0,0,1,0,0,1,0,0,1
1,0,1,0,1,1,0,1,1,1
1,1,0,1,0,0,1,0,0,1
0,1,1,0,1,1,1,0,0,1
1,0,1,0,1,0,1,0,0,1
0,1,0,1,0,0,1,0,0,1
0,1,1,0,0,1,0,0,1,1
0,0,0,0,0,0,1,0,0,1
0,0,1,0,1,1,1,0,0,1
1,0,0,0,1,0,0,1,1,0
1,0,1,0,1,1,1,0,1,1
0,1,0,0,1,0,0,0,1,0
1,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0
0,0,0,1,1,0,0,0,1,1
1,1,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1,0
0,1,0,1,1,0,1,0,0,1
0,0,1,0,1,1,1,1,1,1
1,1,1,1,0,0,0,0,1,0
1,0,1,0,1,0,0,0,1,0
1,1,0,0,1,0,1,0,0,1
0,0,1,1,0,1,0,1,1,1
0,0,0,1,1,0,1,1,0,1
1,0,0,0,1,0,1,0,0,1
1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,0,1,0,0,1
0,0,1,0,1,0,0,0,0,0
1,0,0,1,1,1,1,0,1,1
0,0,0,0,1,1,1,0,0,1
0,1,1,1,1,1,1,0,0,1
1,0,1,0,0,0,1,0,0,1
0,0,0,0,1,1,0,0,0,1
0,0,1,1,1,1,0,1,1,1
1,0,1,1,0,0,1,0,0,1
0,0,1,1,0,1,0,1,1,1
1,0,0,0,1,0,0,1,1,1
1,0,1,0,1,0,1,0,0,1
1,1,1,1,1,1,0,0,1,1
0,0,1,1,1,1,1,1,0,1
1,0,0,1,1,1,1,0,0,0
0,0,1,1,0,0,0,1,1,1
1,1,0,1,1,0,0,0,0,1
1,1,1,0,0,1,0,0,0,1
1,1,0,1,1,1,1,0,0,1
0,0,1,1,0,1,0,1,1,1
1,0,0,0,1,1,0,1,1,0
0,1,1,0,0,1,0,0,0,0
0,0,1,0,1,1,0,1,0,1
0,0,0,0,1,1,0,0,1,1
1,0,1,0,1,1,1,1,0,1
1,1,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0
0,0,0,0,1,0,1,1,1,0
1,1,0,0,0,0,1,0,0,1
0,1,1,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,0,1
0,1,1,0,1,1,1,0,0,0
1,0,0,1,1,0,0,0,0,0
1,1,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,0
1,0,0,1,0,1,1,1,1,1
0,0,0,1,1,0,1,1,1,1
0,1,0,0,0,1,0,0,0,1
0,1,1,1,1,1,1,0,0,1
1,0,0,0,1,0,0,1,1,1
0,0,1,0,0,1,0,0,0,1
1,0,0,1,0,1,1,0,1,1
1,0,0,1,0,1,0,0,0,0
1,1,0,0,1,0,0,0,1,0
1,0,0,0,0,0,1,0,0,1
0,0,0,1,0,1,0,0,0,1
0,0,1,1,0,1,1,1,1,1
0,1,0,1,0,0,1,0,0,1
1,1,1,1,0,0,1,0,1,1
0,1,1,1,1,1,1,0,1,1
0,1,0,1,0,0,1,0,1,1
1,0,0,0,1,0,1,0,0,1
1,0,1,1,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,0
1,1,1,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1
0,0,0,0,1,0,1,0,0,0
0,1,1,0,0,1,0,0,0,0
0,1,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1,1
0,0,1,1,0,0,1,0,1,1
1,0,1,1,0,0,1,0,1,1
0,0,0,1,0,0,1,0,0,0
0,1,1,0,1,0,0,0,1,0
0,1,1,0,1,1,0,0,1,0
1,1,1,0,1,0,0,0,1,1
0,1,1,1,1,1,0,0,1,0
0,0,1,1,0,0,0,1,1,1
1,0,1,1,1,0,0,0,0,0
0,0,1,0,1,0,0,1,1,1
0,1,0,1,0,0,1,0,0,1
0,1,1,1,1,1,1,0,0,0
0,0,1,1,1,0,0,1,1,1
0,1,1,0,0,1,0,0,0,1
1,1,1,1,1,0,0,0,0,0
0,0,1,1,1,1,1,0,0,1
0,1,1,0,0,1,0,0,1,1
0,1,0,0,1,0,1,0,0,1
0,0,1,0,0,0,1,0,0,1
1,1,0,1,0,0,0,0,1,1
1,1,1,1,0,1,0,0,0,1
1,1,1,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1,1
1,0,1,0,0,0,1,0,0,1
0,0,0,1,0,0,0,1,1,1
1,0,1,0,0,1,0,0,0,1
0,1,0,0,0,1,0,0,1,0
1,0,0,0,1,0,1,1,1,0
1,0,0,1,0,1,1,0,0,0
1,1,1,0,1,0,1,0,0,1
0,0,0,1,1,1,1,0,0,1
1,0,1,1,0,0,0,0,1,1
0,1,1,1,0,1,0,0,1,0
0,0,0,1,1,0,1,0,0,1
0,0,1,1,0,0,1,0,1,1
0,1,0,0,0,1,0,0,0,1
1,1,1,0,0,0,1,0,1,1
0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,0,0,1,0
1,0,1,1,0,1,0,0,0,1
0,1,0,0,1,0,0,0,1,0
0,0,1,1,0,1,0,1,1,1
1,0,0,0,0,0,1,0,1,1
1,0,0,1,1,1,0,1,1,0
0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,1
1,0,0,1,1,0,0,0,0,0
1,1,0,1,1,1,1,0,0,1
1,0,0,0,1,1,0,1,1,0
1,0,1,0,0,1,0,0,0,1
0,0,1,0,0,1,0,0,0,1
1,0,1,1,1,1,1,0,0,1
1,1,0,0,1,0,0,0,0,1
1,0,1,0,0,0,1,0,0,0
1,0,1,1,1,1,1,0,0,1
1,0,0,0,0,1,0,0,0,0
0,1,1,0,1,1,1,0,1,0
0,1,0,1,0,0,1,0,1,1
1,0,0,0,1,1,1,0,0,1
1,0,0,0,1,0,1,1,0,1
0,0,0,0,1,1,0,1,1,1
0,0,1,1,0,1,0,0,0,1
1,1,1,1,1,0,1,0,1,0
1,1,1,0,0,0,1,0,1,0
0,1,1,1,1,1,0,0,1,0
0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,0,0,1,0
0,0,0,0,0,0,1,0,0,0
1,1,0,1,0,1,1,0,1,0
1,0,0,1,0,1,0,0,0,1
0,0,0,0,1,1,0,0,1,0
0,1,1,0,0,1,0,0,1,0
1,1,1,1,0,0,1,0,1,1
0,1,1,0,1,1,1,0,0,0
0,1,0,0,1,0,1,0,1,0
1,1,1,1,0,0,1,0,0,1
1,0,1,0,1,0,1,1,1,0
0,0,1,0,1,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0
1,1,0,0,0,0,1,0,0,1
0,0,0,1,0,0,0,0,0,0
0,1,0,1,0,0,1,0,0,1
0,0,1,1,1,1,1,0,0,1
1,0,1,0,1,0,1,1,1,1
0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,1,1,1
0,0,0,1,1,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0
1,0,1,0,0,1,0,0,0,1
1,1,1,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,1,0
0,1,1,0,1,1,1,0,0,1
0,1,0,1,0,1,0,0,0,1
1,0,0,0,1,0,1,0,0,1
1,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,0,1
1,0,1,1,0,1,0,0,0,1
1,0,1,0,1,1,0,1,1,1
0,0,1,0,0,0,1,0,1,0
0,1,0,1,0,0,1,0,0,1
1,1,0,1,1,0,1,0,0,1
1,0,0,1,1,1,1,0,0,0
0,1,1,1,0,0,1,0,1,1
1,1,0,0,1,0,1,0,0,1
0,1,1,1,1,1,0,0,0,1
0,1,0,0,1,0,0,0,0,0
1,0,1,0,1,1,1,0,0,1
0,1,0,1,0,0,1,0,0,1
1,1,1,1,1,0,0,0,0,1
1,0,1,0,1,1,0,1,1,1
0,1,0,0,0,1,0,0,0,1
1,1,0,1,1,1,0,0,1,0
0,0,1,0,1,1,1,0,0,1
0,1,1,1,0,1,0,0,0,1
1,1,1,0,1,1,1,0,1,1
0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,0,1,0,0,1
0,0,1,1,1,1,0,1,1,1
0,1,0,0,0,1,1,0,1,1
1,0,1,0,1,1,0,1,1,0
1,1,1,1,0,1,0,0,1,0
0,1,0,0,0,1,0,0,0,0
0,0,1,1,1,1,0,0,0,0
1,0,1,0,1,0,0,1,1,1
1,1,1,1,0,0,1,0,0,1
0,1,0,0,1,0,1,1,1,0
0,1,0,0,1,1,1,0,0,0
0,1,0,1,1,1,0,0,1,1
0,0,1,0,1,1,1,1,0,1
0,0,0,1,0,0,1,0,0,1
1,0,1,0,1,0,1,1,1,1
0,1,0,1,0,0,1,0,0,1
0,0,0,1,0,0,0,1,1,1
0,0,0,1,1,0,0,0,1,1
0,1,1,0,0,1,0,0,0,0
0,0,1,1,1,1,1,1,1,1
1,1,0,1,1,0,1,0,1,1
0,0,1,0,0,1,0,0,0,1
1,1,1,0,0,1,0,0,0,0
1,0,0,1,0,1,1,0,1,1
1,1,1,1,1,1,1,0,0,1
0,0,1,1,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,1,0,1,0
0,1,1,1,0,1,1,0,1,1
0,0,1,1,0,0,1,0,0,1
1,0,0,0,1,0,0,1,1,1
1,1,1,0,1,1,1,0,0,0
0,0,1,0,1,0,1,0,1,0
0,0,1,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,1,0
0,1,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,0,1,1
1,1,1,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,1,1
1,0,1,1,1,1,0,0,1,1
0,1,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,1
1,0,1,1,1,0,0,0,0,0
1,1,0,0,1,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,1,1,1,1
0,0,1,1,0,0,1,1,0,1
1,0,0,0,1,0,0,1,1,0
1,0,1,0,1,1,1,1,1,1
1,0,1,0,1,0,1,0,0,1
0,0,1,1,1,0,1,1,1,1
0,0,0,0,1,0,0,0,1,0
1,1,0,0,0,0,1,0,0,1
0,0,1,1,1,1,1,1,1,1
1,0,0,1,1,1,1,0,0,0
0,1,1,0,1,1,0,0,0,0
0,0,1,1,0,1,0,0,1,1
0,0,1,0,1,0,1,1,1,0
1,1,1,0,1,1,0,0,1,0
0,0,1,1,1,1,1,0,1,1
1,0,0,0,1,0,0,0,0,0
0,1,1,0,0,0,1,0,0,0
1,0,1,1,0,1,0,0,0,0
1,0,1,1,1,1,1,1,1,1
0,1,1,0,1,0,0,0,0,0
1,1,1,0,0,1,0,0,0,1
1,0,1,1,0,1,1,0,0,0
1,1,1,1,1,0,0,0,0,1
0,0,1,1,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,0
0,1,1,0,1,1,0,0,1,0
0,1,1,0,0,1,0,0,0,1
1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,0,1,1
0,1,1,0,1,1,1,0,1,0
1,1,1,0,0,1,0,0,0,1
1,1,1,1,0,1,1,0,1,1
0,1,1,1,0,1,0,0,0,1
0,1,1,0,0,1,0,0,1,0
0,0,1,1,1,1,1,1,1,1
1,0,0,0,1,0,0,1,1,1
0,1,1,0,0,1,0,0,1,0
0,0,0,1,1,0,0,0,1,1
1,0,1,0,0,1,0,0,0,1
1,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,1,0,0,0
1,1,0,1,1,0,1,0,0,1
0,0,0,1,0,0,1,0,0,0
0,1,1,0,1,1,0,0,1,0
1,0,1,0,1,0,1,1,0,1
1,0,0,1,0,0,1,0,1,1
0,0,0,0,1,0,1,1,1,1
0,0,1,1,1,1,0,0,1,1
0,0,0,0,1,1,1,1,1,1
0,1,0,1,1,0,1,0,0,1
0,1,0,0,1,1,0,1,1,1
0,0,1,1,1,1,1,0,0,1
1,1,1,0,0,0,1,0,0,1
0,0,0,0,1,1,1,0,0,1
0,0,0,1,1,0,0,0,0,0
0,1,1,1,1,1,1,0,0,1
1,0,1,0,0,0,0,0,1,1
1,0,0,1,1,1,1,0,0,0
0,0,0,1,0,0,1,1,1,1
0,0,0,1,0,0,1,0,1,1
1,0,1,1,0,0,1,0,1,1
0,0,1,1,0,1,1,0,1,1
0,1,0,1,0,0,1,0,0,1
1,0,1,0,1,1,0,1,0,1
0,1,1,0,0,1,0,0,0,0
1,0,1,0,1,0,1,0,0,1
0,0,1,1,1,1,1,1,1,1
0,0,0,0,0,0,1,0,0,0
1,1,0,1,0,1,1,0,1,1
0,0,0,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1
0,0,1,0,1,0,1,0,0,1
0,0,0,1,1,1,1,0,0,0
1,0,1,1,0,1,0,0,0,1
0,1,1,0,1,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0
1,1,1,0,0,1,0,0,1,1
0,0,1,0,0,1,0,0,0,1
0,1,0,1,1,0,1,0,0,1
1,1,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,1,1
1,0,0,0,1,0,1,1,0,1
1,1,0,0,1,0,0,0,0,1
0,1,1,0,0,1,0,0,0,1
0,0,0,0,1,0,1,0,0,1
1,0,0,0,1,0,1,0,1,1
0,1,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1
0,0,1,0,1,1,1,1,1,1
0,0,0,1,0,1,1,0,0,0
1,0,1,0,0,0,1,0,0,1
1,0,0,1,1,1,1,0,1,1
0,0,0,0,0,0,0,0,0,0
