X3,X5,X2,X8,X9,X1,X7,X6,X0,X4
1,0,0,1,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,1,0,1,0,1
1,0,0,1,1,0,0,0,1,0
0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,1,0,1,0
0,1,0,0,0,0,0,0,0,1
1,1,1,0,0,0,0,1,1,1
1,0,0,1,0,0,0,0,0,0
0,1,1,0,1,0,1,0,1,0
1,0,0,1,1,0,0,1,0,1
0,0,0,0,0,0,1,0,1,0
0,1,0,0,1,1,1,1,1,0
0,0,1,1,1,0,0,1,1,0
1,0,1,1,0,0,0,1,1,1
0,1,1,0,0,0,0,0,1,0
1,0,1,0,1,1,1,1,1,1
1,0,0,1,0,0,0,1,0,1
1,1,1,0,0,1,1,1,1,0
1,0,1,0,0,0,0,1,1,1
1,0,0,1,0,1,1,0,1,1
0,0,1,1,1,0,0,1,0,0
0,0,0,0,1,0,0,0,1,0
1,1,1,1,1,0,0,1,0,1
1,0,0,0,1,1,1,1,0,1
1,0,0,1,1,0,1,1,0,0
0,1,1,0,1,1,1,0,1,0
1,0,1,0,0,0,0,0,1,1
1,1,1,0,0,0,0,1,0,0
0,1,1,0,0,0,0,0,1,0
0,1,1,0,0,1,1,1,1,0
1,1,0,0,1,0,1,1,0,1
1,0,0,0,1,0,0,1,1,0
0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,0,1
0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,0,1,1,0,0
1,0,0,1,1,0,0,0,0,0
0,0,0,1,0,1,1,1,0,0
0,1,1,0,1,0,0,0,1,0
1,0,0,0,0,1,0,1,0,1
1,0,0,1,1,0,0,0,1,0
0,0,0,0,1,1,0,0,0,1
0,0,0,1,1,0,0,1,1,0
1,1,0,0,1,0,0,1,0,1
0,0,0,1,1,1,0,1,0,1
0,0,0,0,1,1,1,0,0,1
0,1,1,1,0,0,0,0,1,0
1,1,1,1,1,0,1,1,0,0
0,1,1,1,0,1,1,0,1,0
0,0,0,1,1,0,0,1,1,0
0,1,1,1,1,1,1,1,1,0
0,1,1,0,1,0,0,0,0,0
1,1,0,1,0,0,0,1,1,1
0,1,0,1,1,0,1,0,0,1
0,0,0,1,1,0,0,0,0,0
1,1,1,0,0,1,1,1,1,0
1,1,0,0,1,1,1,1,0,0
1,1,0,1,1,1,1,1,0,0
1,1,1,1,0,0,1,1,0,0
0,0,0,1,1,0,0,0,0,0
1,0,0,0,1,1,1,1,0,1
0,1,0,1,0,0,0,0,1,1
1,0,1,0,0,0,1,1,1,1
0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,1,1,1,0,1
0,1,0,1,0,1,1,1,1,0
1,1,1,1,0,0,1,1,0,1
0,0,0,0,1,0,0,1,0,0
0,0,1,1,1,0,0,1,0,1
0,1,0,1,0,1,1,1,0,0
1,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,1,1,1,0
0,1,0,0,1,0,0,1,0,1
1,0,0,1,0,0,0,1,0,1
1,0,1,0,1,0,1,0,1,0
0,1,0,0,0,1,1,1,0,1
0,0,0,1,0,1,1,1,0,1
1,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,0,1
0,0,1,1,0,0,0,1,0,1
0,0,0,0,1,0,1,0,1,0
1,0,0,1,0,0,0,0,1,0
0,1,0,1,0,1,0,0,0,1
0,0,1,1,1,0,0,1,1,1
0,0,0,1,1,0,0,0,0,1
0,1,0,0,1,1,1,0,0,1
0,0,1,1,1,0,0,0,0,0
0,1,0,0,1,1,1,1,1,0
1,0,1,0,1,0,0,1,1,0
1,0,0,1,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,1
0,1,0,1,0,0,1,1,1,1
0,1,0,0,1,0,0,0,0,1
0,1,1,0,1,0,1,1,0,0
0,0,1,0,1,0,0,1,1,0
0,0,0,0,0,0,1,0,0,0
1,0,1,1,1,0,0,1,0,1
1,0,1,1,0,0,1,0,1,1
0,0,1,1,1,1,1,1,1,0
0,0,1,0,1,1,1,1,1,1
1,1,1,0,1,0,0,0,1,0
0,1,1,0,1,0,0,0,0,1
0,1,1,0,1,0,0,0,0,0
1,0,0,1,0,1,0,1,0,1
0,1,1,1,1,0,0,0,1,1
0,1,1,0,1,0,0,0,0,0
0,1,0,1,0,0,0,0,0,1
1,1,0,1,1,0,0,1,0,1
1,0,0,0,0,0,1,0,1,1
0,1,0,1,0,0,0,1,0,1
0,1,1,0,1,0,1,1,0,0
1,0,0,1,1,1,0,0,0,0
0,0,0,1,0,1,1,0,0,1
1,0,1,1,1,0,1,0,1,0
0,1,0,1,0,0,0,0,0,1
0,1,0,1,0,1,0,1,1,0
0,1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,1,1,1,0
0,0,0,0,1,1,1,0,1,0
0,1,1,0,0,0,0,0,1,1
1,1,0,1,0,1,1,1,0,1
0,1,1,1,0,1,1,0,1,0
1,0,0,1,0,1,1,0,1,1
0,1,0,1,0,1,1,0,0,1
1,0,0,1,1,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0
0,0,0,1,1,0,1,1,1,1
0,0,0,1,0,0,0,0,0,1
1,0,0,1,1,1,1,0,1,0
0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,1,1,0,0
0,0,1,0,1,0,0,1,1,0
0,1,1,0,1,0,0,1,1,0
0,0,0,1,0,1,1,0,0,1
0,0,0,1,0,1,1,1,1,1
1,0,0,0,1,0,1,0,0,0
1,1,0,1,1,1,0,1,0,0
0,0,0,1,0,0,1,1,0,1
1,1,0,0,0,0,1,1,0,1
1,0,0,0,1,1,1,1,0,1
0,0,0,1,0,0,1,0,0,0
0,1,1,0,0,0,0,1,0,1
0,1,1,1,0,0,0,0,0,1
0,1,1,0,1,0,1,1,0,1
1,0,1,0,0,1,1,1,1,1
1,0,0,0,1,0,1,1,1,1
1,0,0,1,1,0,0,0,0,0
1,0,0,1,1,0,1,0,0,0
0,0,1,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0
0,1,0,0,1,0,0,1,0,1
0,1,0,1,0,0,0,0,0,1
1,0,0,1,1,0,1,1,0,0
0,1,1,0,1,0,1,0,1,0
1,0,0,1,1,0,0,0,0,1
1,0,0,1,1,0,0,1,0,0
1,1,1,1,1,0,0,1,1,0
1,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1
0,1,0,1,0,0,0,0,0,1
0,1,1,1,1,0,0,0,1,1
1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,1,1,0,0
0,1,1,0,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,0,0,1,0
0,1,0,1,0,1,1,0,1,0
0,0,0,1,0,1,1,0,0,1
1,0,0,0,0,0,1,1,0,0
0,0,0,1,1,0,0,0,1,1
0,1,0,0,0,0,0,1,1,0
1,0,0,0,1,1,1,0,0,1
0,0,0,1,0,0,0,1,0,1
1,0,0,1,0,1,1,1,1,0
1,0,1,0,0,0,0,0,0,0
0,0,1,1,0,0,1,1,0,0
1,0,0,1,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,1
0,1,1,1,0,0,1,1,0,0
1,0,0,0,1,0,1,1,0,0
1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,1,0,1
0,1,0,0,1,0,0,0,0,0
1,0,0,0,1,0,1,0,0,1
1,1,1,0,0,0,0,1,1,1
0,1,0,1,0,0,0,0,1,1
0,1,1,0,1,0,1,0,0,0
0,0,0,0,1,0,0,0,1,1
0,1,1,0,0,1,1,0,1,0
0,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,0,1,0,0
1,1,0,0,0,0,0,1,0,1
1,1,0,0,0,1,1,0,0,1
0,0,0,0,1,0,0,0,1,0
0,0,0,1,1,0,0,1,1,1
0,0,0,1,0,1,1,0,0,1
0,0,0,0,0,0,0,1,1,0
1,0,0,1,1,0,0,0,0,0
1,0,0,0,1,0,1,0,0,0
0,0,0,1,1,0,0,0,0,0
1,1,1,1,0,0,0,1,0,1
0,1,1,0,0,0,1,1,0,1
0,0,0,1,0,0,1,0,0,0
0,1,1,0,0,0,0,1,0,0
0,0,1,0,1,0,0,0,1,0
0,1,1,1,1,1,0,0,1,0
1,0,1,0,0,0,1,0,1,1
1,0,0,1,0,0,0,0,0,1
0,0,0,1,0,1,0,0,0,1
0,1,1,0,0,0,0,1,0,1
0,1,0,0,0,0,0,0,0,1
0,1,0,0,1,0,1,0,0,1
0,1,0,1,0,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0
0,1,1,1,0,0,0,0,1,0
0,1,0,0,0,1,0,0,1,0
1,1,0,1,0,0,1,1,0,0
1,1,1,0,0,0,0,1,1,1
0,1,1,1,0,0,1,0,0,1
0,0,1,1,0,0,0,1,1,1
0,0,0,0,0,1,1,1,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,1,0,1,0,1,0,0
1,0,0,0,0,0,0,1,1,1
0,0,0,1,0,1,1,1,0,1
0,0,0,1,0,1,1,0,0,1
1,0,0,1,1,0,1,1,1,0
0,1,0,0,1,0,0,0,1,1
1,0,1,0,1,0,0,1,0,1
0,1,1,0,1,0,1,0,0,0
0,0,0,1,0,0,1,0,1,0
0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,1,0,0,0
1,0,0,0,1,0,0,0,1,0
1,0,0,1,1,0,0,1,0,0
1,0,0,1,0,0,0,1,0,1
1,1,1,1,0,0,0,1,0,0
1,0,1,0,0,0,1,1,1,0
0,1,1,1,0,0,0,1,1,0
0,0,0,1,1,0,1,0,1,0
0,0,0,0,1,0,0,1,0,0
0,0,1,0,1,0,1,1,0,1
0,0,1,0,0,0,0,1,0,1
1,0,0,1,1,0,0,1,0,0
0,1,0,1,0,1,1,1,1,0
0,0,0,0,1,0,1,0,0,1
0,1,0,0,0,0,1,1,1,1
1,0,1,0,1,1,1,0,1,0
0,0,0,1,1,1,1,1,0,1
0,0,0,0,1,1,1,1,0,1
0,0,0,0,0,0,1,0,1,0
0,1,1,1,0,0,0,0,0,0
1,0,0,1,1,0,0,1,0,0
0,0,0,0,1,1,1,1,0,1
1,0,0,1,0,0,0,0,0,0
1,1,0,1,1,0,1,0,0,0
0,1,1,1,1,0,0,0,1,1
0,1,0,0,0,0,1,1,1,1
0,0,1,1,0,0,1,0,1,0
0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0
1,1,0,0,1,1,1,1,0,0
0,1,1,1,1,0,0,0,0,0
1,0,0,1,1,1,1,1,0,1
1,1,0,1,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,0,0,1
0,0,1,1,0,0,1,1,0,0
0,1,1,1,1,1,1,0,1,0
0,1,1,1,0,1,1,1,1,0
1,1,0,1,1,1,0,1,0,1
0,1,0,1,0,1,1,0,0,1
0,0,0,1,0,1,1,1,0,1
0,0,0,0,0,0,0,0,1,0
1,0,1,1,0,1,1,1,1,1
0,1,0,1,0,1,0,0,1,0
0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,0
1,0,0,1,0,1,1,0,0,0
0,1,0,1,0,1,1,0,1,0
1,0,0,1,1,1,1,1,0,0
0,1,1,1,0,0,1,0,0,0
0,1,0,0,1,1,1,0,0,1
0,1,1,1,0,0,1,0,0,1
1,1,1,1,0,0,1,1,0,1
0,0,0,1,1,0,0,0,1,0
1,0,0,0,1,0,1,1,0,0
1,1,0,0,1,1,0,1,1,1
0,0,0,0,1,1,1,1,0,0
0,0,1,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,0
0,0,0,1,0,0,0,1,0,1
0,0,0,1,1,1,1,1,0,1
1,0,0,1,1,1,1,1,0,0
0,1,1,0,1,0,1,0,0,1
0,1,0,1,0,0,0,0,1,1
1,1,1,0,1,0,1,1,1,0
1,1,1,0,1,0,0,1,0,0
1,0,1,0,1,0,1,1,1,0
0,0,0,1,0,0,0,0,0,0
1,1,0,1,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,1,1,0,0,1
1,0,1,1,1,0,0,1,0,1
1,0,0,1,1,0,0,0,0,1
0,1,1,1,1,0,1,0,1,0
0,0,1,0,1,0,1,1,0,0
1,0,0,1,1,0,0,0,0,0
1,1,0,1,0,0,1,1,1,1
1,0,0,1,0,0,0,1,0,0
0,1,0,0,1,1,1,1,0,0
1,0,0,1,1,0,0,0,1,0
0,1,0,1,0,0,1,1,0,1
0,0,1,0,1,1,1,1,0,1
0,1,0,1,0,0,1,1,1,0
0,0,0,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,1,0
0,1,1,0,0,0,0,0,1,0
1,0,1,1,0,0,1,0,1,0
0,0,0,0,1,0,0,1,1,0
0,0,0,0,1,1,1,1,0,1
0,1,0,1,0,1,0,0,0,1
0,0,0,0,1,0,0,0,1,0
0,1,0,0,1,1,1,0,0,1
1,1,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,0
1,0,0,1,1,1,0,0,0,1
1,1,1,1,1,0,0,1,1,1
0,1,1,0,1,0,0,0,0,1
0,1,0,1,0,0,1,1,1,1
1,1,0,1,0,1,1,1,0,0
1,0,0,1,0,1,1,0,0,1
1,0,0,1,0,0,1,0,0,0
1,1,0,1,0,1,1,1,0,0
0,1,1,0,1,0,0,0,0,0
0,0,0,0,1,0,1,1,0,1
0,0,1,1,0,1,1,1,1,1
0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,0,0,1,0,0
1,1,0,0,0,0,0,1,0,1
0,0,1,0,1,0,1,0,0,1
1,1,1,0,1,0,1,0,1,1
0,0,1,0,1,1,1,1,1,0
0,0,0,1,0,0,0,1,0,1
0,0,1,0,1,0,0,0,1,1
1,1,1,1,1,0,1,1,1,0
1,0,0,1,0,0,0,1,0,1
0,0,1,1,0,0,0,1,1,1
1,1,0,1,0,0,1,1,1,0
1,0,1,1,1,0,1,1,0,0
0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0
1,0,0,1,0,0,1,1,0,0
1,0,0,1,0,0,0,1,1,0
1,1,1,0,1,0,0,1,1,1
0,1,0,1,0,0,0,0,0,1
1,0,0,0,1,0,0,1,1,0
0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,0,1,1,0
0,0,0,1,1,0,0,1,0,0
1,0,0,1,1,0,0,1,0,0
0,0,0,0,1,1,1,0,0,1
0,0,1,1,1,0,0,1,1,1
0,1,1,1,0,0,1,1,1,0
0,0,0,1,1,1,1,0,0,1
0,0,0,1,0,0,1,1,1,0
1,1,1,0,1,0,0,1,1,0
0,1,0,0,1,1,1,1,0,1
1,0,1,0,0,0,1,0,0,1
0,1,1,1,0,0,1,1,0,1
1,0,0,1,1,0,0,0,0,1
0,0,0,0,1,0,1,1,0,0
1,1,0,1,1,1,1,1,0,0
1,0,1,1,0,1,1,1,1,0
0,0,0,0,1,1,1,1,0,1
1,0,0,0,1,1,1,0,0,0
0,0,1,0,1,0,1,1,1,0
0,1,1,1,0,0,1,1,0,1
0,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,1,1,1,0
0,0,0,0,1,0,0,1,0,0
0,0,0,0,1,1,1,1,0,1
0,1,1,1,1,1,1,0,1,0
0,1,0,1,0,1,0,0,0,1
0,0,1,0,0,0,0,0,0,1
1,1,0,0,0,1,1,1,0,1
0,1,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,1
1,0,0,0,1,1,1,0,0,1
1,1,0,1,1,0,0,1,0,0
0,1,1,0,0,1,1,1,1,0
1,0,0,0,1,0,0,1,1,0
0,0,1,0,1,0,1,1,0,1
1,1,1,0,0,0,0,1,1,0
0,1,1,1,0,0,0,1,0,0
1,0,0,1,0,1,0,1,0,0
0,1,1,1,0,0,1,0,1,0
0,1,0,1,0,1,1,1,0,0
0,0,0,0,1,0,0,0,0,1
0,0,1,0,1,0,0,1,0,1
0,0,0,0,1,1,1,1,0,1
1,1,1,0,1,0,1,1,1,0
1,1,0,1,0,1,0,1,0,1
1,0,0,1,0,0,0,1,0,0
0,1,1,1,1,0,0,1,0,0
0,0,0,0,1,0,0,1,1,0
0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,1,0,0,0,1
0,0,0,1,0,1,1,0,0,1
0,0,0,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1
0,0,0,1,0,1,1,1,0,1
1,0,0,0,1,0,1,1,0,0
0,1,0,1,0,0,1,1,0,0
0,0,0,0,1,1,1,0,1,1
0,0,0,1,0,0,0,1,0,0
1,0,1,0,1,1,1,1,0,1
0,0,0,1,1,1,1,0,0,1
0,1,1,1,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0
0,0,0,1,1,0,1,0,0,0
1,1,0,1,0,0,0,1,1,1
1,0,0,0,1,1,1,0,0,1
0,0,0,0,1,0,1,0,0,0
0,0,1,0,1,0,0,1,0,0
1,0,0,1,0,0,0,0,1,0
0,1,1,1,0,0,0,1,1,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,1
0,1,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,0,1,0,0,0
0,0,0,1,0,0,0,0,0,1
1,0,0,1,1,1,0,1,0,0
0,1,0,1,0,1,1,0,0,1
1,1,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,1,1,1
0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0
1,1,0,1,1,1,1,1,1,0
0,1,1,1,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1
0,0,1,1,1,0,0,1,1,0
0,1,1,1,1,1,1,1,1,0
0,0,1,1,0,0,0,1,0,1
1,0,0,1,1,1,1,0,0,0
0,1,1,1,1,1,1,1,1,0
0,0,1,0,1,0,1,1,0,0
0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,1,1,1,0
0,1,0,1,0,1,0,0,0,1
0,0,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,1,1,1
0,1,1,1,1,1,1,0,1,0
0,1,0,0,1,1,1,0,1,0
1,0,0,1,0,0,1,1,0,1
0,0,1,1,0,0,0,1,1,0
1,0,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,1,0,1
0,1,0,1,0,0,0,1,1,0
1,0,0,1,1,0,0,0,1,0
0,1,0,1,0,0,0,0,0,1
1,0,0,0,1,0,1,1,0,0
0,1,1,1,1,0,0,0,1,0
0,1,0,1,0,0,1,1,1,1
0,0,0,0,0,1,1,1,0,1
1,1,1,0,1,0,0,0,1,1
0,0,0,1,0,0,0,0,1,0
0,1,0,1,0,1,1,1,1,0
1,0,0,0,1,1,1,0,1,0
0,0,0,0,1,1,1,0,0,1
0,0,1,1,0,0,0,0,0,1
1,1,0,0,1,1,0,1,1,0
0,0,0,0,1,1,1,0,0,1
0,0,0,1,0,0,0,0,0,1
0,0,0,1,0,1,1,0,0,1
0,0,0,1,0,1,1,1,1,0
0,0,0,1,0,0,0,0,1,0
1,1,0,1,0,0,0,1,0,1
0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,1,1,0,0,1
0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0
1,1,0,1,0,1,1,1,0,1
0,1,0,1,0,0,0,0,0,0
0,1,0,0,1,1,0,0,1,0
0,1,0,0,0,0,0,0,0,1
0,1,1,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,1
0,0,1,1,0,1,1,0,1,1
0,1,1,0,0,0,1,0,0,1
1,0,1,1,0,0,0,1,0,1
0,1,0,1,0,1,1,0,0,1
0,0,0,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0
1,1,1,0,0,1,1,1,1,0
0,0,0,0,1,0,1,1,0,1
1,0,1,0,0,1,1,1,1,1
1,0,0,0,1,0,0,1,0,0
0,0,0,1,0,1,1,0,1,0
0,1,0,1,0,0,0,1,0,1
1,0,0,1,0,0,1,1,0,0
0,1,1,0,0,0,0,0,1,0
1,0,0,1,1,0,0,0,1,0
0,0,0,1,0,1,1,1,1,0
1,1,0,1,0,0,1,1,0,1
1,0,0,1,1,0,1,0,1,0
1,0,1,1,1,0,1,1,0,0
1,1,1,1,0,0,0,0,0,1
0,1,0,1,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,0,0,1,0,1
0,1,0,0,1,1,1,0,0,0
1,1,0,1,0,0,0,1,0,1
1,0,1,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,1,0,0
1,1,0,0,0,0,0,1,0,1
1,1,0,1,0,0,0,1,1,0
0,0,0,0,1,0,0,1,0,0
1,1,0,0,1,1,1,1,0,1
1,1,1,1,0,0,1,1,0,1
1,1,1,1,1,1,1,0,1,1
1,0,0,1,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,1,1,0
1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,1,1,0,1
0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,0,1,0,1
0,1,0,0,0,0,0,0,0,1
1,0,0,1,0,0,1,1,0,0
1,0,0,1,0,1,1,1,0,0
1,0,1,0,1,0,0,1,1,0
1,0,0,0,0,0,0,1,1,0
1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,1,1,0,0
1,1,1,1,1,0,1,1,1,0
1,0,1,1,0,0,0,1,1,1
0,1,0,0,1,0,0,0,1,0
1,0,0,1,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,1
0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,1,1,1,0
1,1,1,1,1,0,0,1,0,1
0,1,0,1,0,1,1,1,0,1
0,1,1,0,1,0,1,1,0,0
1,1,0,0,1,0,0,1,1,1
1,0,0,1,1,1,1,1,0,1
1,1,1,1,1,0,0,0,0,1
1,1,1,1,1,0,1,1,1,0
1,1,1,1,0,0,0,1,1,1
0,1,0,1,0,0,1,0,0,1
0,0,1,0,1,1,1,1,1,0
0,1,1,0,0,0,1,0,1,1
0,0,0,1,0,0,0,0,0,1
1,0,0,1,1,0,1,1,0,0
0,1,0,0,1,1,1,0,0,1
0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,0,0,1,1,0
1,0,0,1,0,0,0,1,0,0
0,0,0,1,0,1,1,1,0,0
1,0,0,0,1,1,0,0,0,1
1,1,0,1,0,0,1,1,1,1
1,0,0,0,1,1,1,1,0,1
0,0,0,0,1,0,0,1,0,0
0,1,0,1,0,1,0,0,0,1
0,0,1,0,0,1,1,1,0,1
0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,1,1,0,0,1
0,0,0,0,1,0,0,0,1,1
0,0,0,0,1,1,1,0,0,1
1,0,0,1,1,1,1,1,0,1
1,0,0,1,1,0,0,0,1,0
0,0,0,0,1,0,0,1,0,0
1,0,1,0,0,1,1,1,1,1
0,0,1,1,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,0
1,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,1,1,1,0,0,1,0,0
0,1,1,1,1,1,1,0,1,0
1,1,0,1,0,1,1,1,0,1
0,1,0,1,0,1,1,1,0,1
1,1,0,0,0,1,1,1,0,1
1,1,1,1,1,0,1,1,1,0
0,1,0,0,1,1,1,0,0,1
1,0,1,1,1,1,1,1,1,0
1,0,0,1,1,1,0,0,0,0
1,0,0,0,1,1,1,1,1,1
0,0,0,0,1,1,1,1,0,0
0,1,1,1,1,0,0,1,0,0
1,1,0,1,0,0,1,1,0,1
0,1,1,0,0,0,1,0,0,1
1,0,0,0,1,1,0,1,1,1
1,0,0,0,0,1,1,0,1,1
0,0,0,1,0,1,1,1,0,1
0,0,0,1,1,0,0,0,0,0
1,0,0,0,1,0,0,1,0,0
1,1,1,0,0,0,0,1,1,1
0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,1,1,1,0
1,0,0,0,1,0,0,1,1,1
0,0,0,1,1,0,0,0,0,1
1,0,0,1,0,0,0,1,0,1
1,0,0,1,0,0,1,0,1,0
1,0,0,0,1,1,1,0,1,0
0,0,1,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,1
1,0,0,0,1,0,1,0,1,1
1,0,1,1,0,0,0,1,1,0
0,1,1,1,0,0,0,1,0,0
1,1,0,0,0,0,1,1,0,1
1,1,0,0,1,1,1,1,0,1
1,1,0,1,0,1,1,1,0,0
0,1,1,0,0,1,1,1,1,0
0,0,0,1,1,0,1,0,0,0
1,1,0,1,1,1,1,1,0,1
0,1,1,0,0,0,1,0,1,0
0,1,0,1,0,1,1,1,0,1
1,0,0,1,1,0,0,0,0,0
1,0,0,1,0,0,0,1,1,1
0,1,0,0,1,1,0,0,0,1
1,1,0,1,1,0,0,1,0,1
0,0,0,1,0,1,1,0,0,1
0,0,0,0,1,1,0,0,1,0
1,0,1,1,1,1,1,0,1,1
0,0,0,0,1,1,0,1,0,1
1,1,0,0,0,1,1,1,0,0
1,0,0,1,0,0,0,0,0,0
1,0,0,1,1,1,1,1,0,1
0,0,0,0,1,1,1,1,0,1
0,1,1,1,0,1,0,1,1,0
1,0,0,0,0,1,1,1,0,1
1,1,0,1,0,1,1,1,0,1
1,1,1,1,1,0,1,1,1,0
1,1,1,1,0,0,1,1,1,0
0,0,1,0,1,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0
1,1,1,1,0,0,1,0,1,0
1,1,0,0,0,0,0,0,0,1
1,0,1,1,0,0,1,1,0,1
0,1,0,0,1,0,1,0,0,1
0,1,1,0,0,1,1,0,1,0
0,1,0,1,0,1,1,0,0,1
0,1,1,0,1,0,1,1,1,0
1,0,1,0,1,0,1,0,0,1
1,1,1,0,1,0,0,1,1,1
0,0,0,0,1,1,1,0,0,1
0,0,0,0,1,0,1,0,1,0
1,0,1,1,0,0,0,1,1,0
1,0,0,0,0,0,1,0,1,0
0,1,1,1,0,0,0,1,1,1
0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,0,1,1,1,0
1,1,0,1,0,1,1,1,0,1
1,1,0,0,0,0,1,1,0,1
1,0,0,0,1,1,1,1,0,1
0,0,0,0,1,0,0,1,1,1
0,0,0,0,1,1,1,1,1,1
0,1,0,1,0,1,1,0,1,0
0,1,0,1,0,0,1,1,0,1
1,1,0,0,1,1,1,1,1,0
1,1,1,1,1,0,0,1,0,0
0,1,1,0,1,0,0,0,1,0
0,1,1,0,0,0,0,0,1,0
1,0,1,1,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,0
0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,1
0,1,1,0,1,0,0,1,0,1
0,1,1,1,0,0,1,0,0,1
0,0,0,1,1,0,0,0,1,0
0,1,0,0,0,0,1,0,0,1
0,0,0,1,1,0,1,0,1,0
0,0,0,1,0,1,0,1,0,1
1,0,0,1,1,0,1,1,0,0
1,0,0,1,0,0,1,1,0,0
0,0,0,0,0,0,0,1,1,0
